nameWithOwner,url,createdAt,stargazers,releases
ApmeM/android-flowlayout,https://github.com/ApmeM/android-flowlayout,2011-09-10T17:30:54Z,2033,0
hamcrest/JavaHamcrest,https://github.com/hamcrest/JavaHamcrest,2012-04-01T19:38:04Z,2032,7
shyiko/mysql-binlog-connector-java,https://github.com/shyiko/mysql-binlog-connector-java,2013-07-11T15:05:22Z,2031,16
Jude95/EasyRecyclerView,https://github.com/Jude95/EasyRecyclerView,2015-07-18T13:11:48Z,2028,0
connectbot/connectbot,https://github.com/connectbot/connectbot,2009-02-06T17:52:35Z,2025,522
hekailiang/squirrel,https://github.com/hekailiang/squirrel,2013-03-31T02:24:18Z,2021,0
DozerMapper/dozer,https://github.com/DozerMapper/dozer,2012-01-23T21:11:58Z,2011,9
qiujiayu/AutoLoadCache,https://github.com/qiujiayu/AutoLoadCache,2015-02-27T06:18:19Z,2009,19
KieronQuinn/PersistentSearch,https://github.com/KieronQuinn/PersistentSearch,2015-03-05T20:27:33Z,2002,0
JorgeCastilloPrz/AndroidFillableLoaders,https://github.com/JorgeCastilloPrz/AndroidFillableLoaders,2015-08-13T13:34:29Z,1996,0
romainpiel/Shimmer-android,https://github.com/romainpiel/Shimmer-android,2014-03-06T16:54:23Z,1990,0
scottyab/rootbeer,https://github.com/scottyab/rootbeer,2015-06-19T09:01:55Z,1990,3
Athou/commafeed,https://github.com/Athou/commafeed,2013-03-20T19:32:09Z,1989,8
tjerkw/Android-SlideExpandableListView,https://github.com/tjerkw/Android-SlideExpandableListView,2012-06-22T20:28:16Z,1985,0
mabe02/lanterna,https://github.com/mabe02/lanterna,2015-06-29T06:06:29Z,1985,0
konmik/nucleus,https://github.com/konmik/nucleus,2014-11-26T18:45:44Z,1982,0
novoda/android-demos,https://github.com/novoda/android-demos,2009-07-26T09:42:10Z,1980,2
VoltDB/voltdb,https://github.com/VoltDB/voltdb,2011-09-23T18:46:12Z,1979,0
normanmaurer/netty-in-action,https://github.com/normanmaurer/netty-in-action,2012-10-23T05:56:42Z,1979,0
jOOQ/jOOL,https://github.com/jOOQ/jOOL,2014-03-02T14:27:38Z,1977,0
white-cat/ThinkAndroid,https://github.com/white-cat/ThinkAndroid,2013-05-13T15:26:30Z,1976,0
kermitt2/grobid,https://github.com/kermitt2/grobid,2012-09-13T15:48:54Z,1972,18
PomepuyN/BlurEffectForAndroidDesign,https://github.com/PomepuyN/BlurEffectForAndroidDesign,2013-06-21T15:05:24Z,1972,0
card-io/card.io-Android-SDK,https://github.com/card-io/card.io-Android-SDK,2013-06-11T17:27:45Z,1968,22
fqrouter/fqrouter,https://github.com/fqrouter/fqrouter,2011-04-10T03:04:06Z,1968,0
HotswapProjects/HotswapAgent,https://github.com/HotswapProjects/HotswapAgent,2013-11-20T16:15:13Z,1960,14
googlesamples/android-testing-templates,https://github.com/googlesamples/android-testing-templates,2015-02-24T01:57:36Z,1957,0
TakahikoKawasaki/nv-websocket-client,https://github.com/TakahikoKawasaki/nv-websocket-client,2015-03-26T08:56:56Z,1956,0
phonegap/phonegap-plugin-push,https://github.com/phonegap/phonegap-plugin-push,2015-04-06T17:13:51Z,1955,0
pf4j/pf4j,https://github.com/pf4j/pf4j,2012-10-10T13:10:32Z,1954,0
nkzawa/socket.io-android-chat,https://github.com/nkzawa/socket.io-android-chat,2015-01-10T19:13:13Z,1953,0
Yalantis/StarWars.Android,https://github.com/Yalantis/StarWars.Android,2015-12-14T08:50:11Z,1946,0
liferay/liferay-portal,https://github.com/liferay/liferay-portal,2009-09-25T22:55:58Z,1945,97
kymjs/KJFrameForAndroid,https://github.com/kymjs/KJFrameForAndroid,2014-06-08T13:30:46Z,1944,22
osfans/trime,https://github.com/osfans/trime,2015-05-28T07:43:37Z,1943,16
commonmark/commonmark-java,https://github.com/commonmark/commonmark-java,2015-07-22T01:08:55Z,1942,33
gre/gl-react-native-v2,https://github.com/gre/gl-react-native-v2,2015-08-17T15:49:08Z,1938,11
JetBrains/intellij-plugins,https://github.com/JetBrains/intellij-plugins,2012-08-17T14:31:20Z,1937,0
recruit-lifestyle/WaveSwipeRefreshLayout,https://github.com/recruit-lifestyle/WaveSwipeRefreshLayout,2015-07-28T05:36:59Z,1934,7
prometheus/client_java,https://github.com/prometheus/client_java,2013-02-03T22:55:49Z,1931,34
tinkerpop/gremlin,https://github.com/tinkerpop/gremlin,2009-11-20T05:35:34Z,1930,0
decaywood/XueQiuSuperSpider,https://github.com/decaywood/XueQiuSuperSpider,2015-11-24T07:08:18Z,1928,0
boycy815/PinchImageView,https://github.com/boycy815/PinchImageView,2015-06-04T03:31:52Z,1928,0
detro/ghostdriver,https://github.com/detro/ghostdriver,2012-03-21T19:09:32Z,1922,9
confluentinc/schema-registry,https://github.com/confluentinc/schema-registry,2014-12-09T22:38:11Z,1921,0
marytts/marytts,https://github.com/marytts/marytts,2011-12-20T16:44:48Z,1916,28
ratpack/ratpack,https://github.com/ratpack/ratpack,2013-01-22T23:04:54Z,1914,69
scouter-project/scouter,https://github.com/scouter-project/scouter,2015-06-04T01:19:31Z,1913,86
apache/pdfbox,https://github.com/apache/pdfbox,2009-09-26T08:00:19Z,1913,0
apache/parquet-mr,https://github.com/apache/parquet-mr,2014-06-10T07:00:07Z,1910,0
protostuff/protostuff,https://github.com/protostuff/protostuff,2014-01-20T01:22:51Z,1907,17
UniversalMediaServer/UniversalMediaServer,https://github.com/UniversalMediaServer/UniversalMediaServer,2012-06-07T22:23:22Z,1906,102
ysc/QuestionAnsweringSystem,https://github.com/ysc/QuestionAnsweringSystem,2014-07-28T20:27:58Z,1904,0
ninjaframework/ninja,https://github.com/ninjaframework/ninja,2012-06-09T21:06:05Z,1902,0
Wizcorp/phonegap-facebook-plugin,https://github.com/Wizcorp/phonegap-facebook-plugin,2011-05-31T01:02:23Z,1900,11
elastic/elasticsearch-hadoop,https://github.com/elastic/elasticsearch-hadoop,2013-03-11T18:57:37Z,1898,108
dlazaro66/QRCodeReaderView,https://github.com/dlazaro66/QRCodeReaderView,2013-07-15T15:18:11Z,1894,0
joyoyao/superCleanMaster,https://github.com/joyoyao/superCleanMaster,2015-02-12T03:37:41Z,1891,0
sephiroth74/ImageViewZoom,https://github.com/sephiroth74/ImageViewZoom,2012-06-14T00:11:22Z,1891,0
wangchenyan/ponymusic,https://github.com/wangchenyan/ponymusic,2015-11-26T06:18:37Z,1889,1
sanluan/PublicCMS,https://github.com/sanluan/PublicCMS,2015-08-07T08:21:20Z,1888,19
unclebob/fitnesse,https://github.com/unclebob/fitnesse,2008-12-06T19:38:59Z,1888,6
bcgit/bc-java,https://github.com/bcgit/bc-java,2013-06-01T02:38:42Z,1886,0
evant/binding-collection-adapter,https://github.com/evant/binding-collection-adapter,2015-05-29T19:29:31Z,1881,0
ZhaoKaiQiang/KLog,https://github.com/ZhaoKaiQiang/KLog,2015-11-12T10:21:33Z,1881,0
psal/anonymouth,https://github.com/psal/anonymouth,2013-06-24T19:30:34Z,1881,0
friendlyrobotnyc/TinyDancer,https://github.com/friendlyrobotnyc/TinyDancer,2015-09-11T01:27:25Z,1880,2
spring-projects/spring-retry,https://github.com/spring-projects/spring-retry,2010-12-21T16:41:48Z,1879,7
Kaopiz/android-segmented-control,https://github.com/Kaopiz/android-segmented-control,2014-02-06T17:45:28Z,1878,0
plutext/docx4j,https://github.com/plutext/docx4j,2012-05-11T22:13:30Z,1878,0
zhegexiaohuozi/SeimiCrawler,https://github.com/zhegexiaohuozi/SeimiCrawler,2015-11-06T16:06:36Z,1877,13
hitherejoe/Android-Boilerplate,https://github.com/hitherejoe/Android-Boilerplate,2015-04-03T10:04:38Z,1875,0
open-keychain/open-keychain,https://github.com/open-keychain/open-keychain,2012-03-09T09:10:42Z,1874,0
wingjay/jianshi,https://github.com/wingjay/jianshi,2015-10-04T11:49:14Z,1872,7
linger1216/labelview,https://github.com/linger1216/labelview,2015-02-13T14:56:41Z,1869,3
SkyTubeTeam/SkyTube,https://github.com/SkyTubeTeam/SkyTube,2015-11-20T11:48:20Z,1866,45
mathew-kurian/TextJustify-Android,https://github.com/mathew-kurian/TextJustify-Android,2013-09-13T04:19:31Z,1865,5
Netflix/EVCache,https://github.com/Netflix/EVCache,2013-02-08T22:52:57Z,1865,304
MiCode/Notes,https://github.com/MiCode/Notes,2011-12-27T02:46:59Z,1863,0
apache/ambari,https://github.com/apache/ambari,2011-09-23T07:00:08Z,1862,0
ehcache/ehcache3,https://github.com/ehcache/ehcache3,2014-02-26T20:39:16Z,1862,44
sleuthkit/autopsy,https://github.com/sleuthkit/autopsy,2011-10-05T02:11:11Z,1861,23
AigeStudio/DatePicker,https://github.com/AigeStudio/DatePicker,2015-03-27T14:16:33Z,1857,0
spring-cloud/spring-cloud-config,https://github.com/spring-cloud/spring-cloud-config,2014-06-13T16:59:44Z,1857,3
parse-community/Parse-SDK-Android,https://github.com/parse-community/Parse-SDK-Android,2015-08-12T22:57:48Z,1857,65
flavienlaurent/datetimepicker,https://github.com/flavienlaurent/datetimepicker,2013-06-02T18:22:24Z,1846,0
lyft/scissors,https://github.com/lyft/scissors,2015-11-18T02:06:10Z,1846,0
airbnb/AirMapView,https://github.com/airbnb/AirMapView,2015-02-18T17:50:15Z,1843,3
opentripplanner/OpenTripPlanner,https://github.com/opentripplanner/OpenTripPlanner,2011-07-18T16:15:38Z,1843,4
Karumi/Rosie,https://github.com/Karumi/Rosie,2015-11-20T10:22:54Z,1838,9
romainpiel/Titanic,https://github.com/romainpiel/Titanic,2014-03-14T14:35:28Z,1837,0
Yalantis/FlipViewPager.Draco,https://github.com/Yalantis/FlipViewPager.Draco,2015-04-10T15:10:54Z,1837,0
felipecsl/AsymmetricGridView,https://github.com/felipecsl/AsymmetricGridView,2014-04-08T19:25:37Z,1836,0
nelenkov/android-backup-extractor,https://github.com/nelenkov/android-backup-extractor,2012-06-08T13:33:46Z,1836,54
eclipse/paho.mqtt.java,https://github.com/eclipse/paho.mqtt.java,2015-12-16T19:13:48Z,1835,7
matrixxun/ProductTour,https://github.com/matrixxun/ProductTour,2015-06-08T08:19:37Z,1829,0
wangdan/AisenWeiBo,https://github.com/wangdan/AisenWeiBo,2014-10-10T03:22:08Z,1827,0
hellokaton/wechat-api,https://github.com/hellokaton/wechat-api,2014-11-06T05:41:04Z,1827,3
cbeust/jcommander,https://github.com/cbeust/jcommander,2010-07-13T05:40:31Z,1822,0
hongyangAndroid/android-percent-support-extend,https://github.com/hongyangAndroid/android-percent-support-extend,2015-06-30T12:39:20Z,1819,0
mattdesl/lwjgl-basics,https://github.com/mattdesl/lwjgl-basics,2012-11-05T01:42:27Z,1818,0
cbeust/testng,https://github.com/cbeust/testng,2010-06-28T23:10:17Z,1817,4
Azure/azure-sdk-for-java,https://github.com/Azure/azure-sdk-for-java,2011-12-06T23:33:56Z,1808,1000
goldmansachs/gs-collections,https://github.com/goldmansachs/gs-collections,2011-12-23T19:17:17Z,1806,15
p6spy/p6spy,https://github.com/p6spy/p6spy,2010-12-28T21:35:51Z,1806,25
webbukkit/dynmap,https://github.com/webbukkit/dynmap,2010-12-27T18:47:24Z,1803,8
sharpie7/circuitjs1,https://github.com/sharpie7/circuitjs1,2015-06-15T02:11:14Z,1801,0
redsolution/xabber-android,https://github.com/redsolution/xabber-android,2013-01-29T12:16:51Z,1799,28
pinterest/secor,https://github.com/pinterest/secor,2014-04-15T22:26:44Z,1796,0
pakerfeldt/android-viewflow,https://github.com/pakerfeldt/android-viewflow,2011-05-07T06:09:24Z,1794,0
OryxProject/oryx,https://github.com/OryxProject/oryx,2014-07-25T20:08:44Z,1794,24
jaredrummler/AndroidProcesses,https://github.com/jaredrummler/AndroidProcesses,2015-10-20T13:24:30Z,1791,0
qdrzwd/VideoRecorder,https://github.com/qdrzwd/VideoRecorder,2014-03-22T14:44:01Z,1790,0
flyingsaucerproject/flyingsaucer,https://github.com/flyingsaucerproject/flyingsaucer,2010-04-19T23:26:11Z,1790,18
tuesda/CircleRefreshLayout,https://github.com/tuesda/CircleRefreshLayout,2015-07-20T18:19:49Z,1789,0
iPaulPro/aFileChooser,https://github.com/iPaulPro/aFileChooser,2011-12-16T13:56:07Z,1788,0
videlalvaro/gifsockets,https://github.com/videlalvaro/gifsockets,2012-09-14T11:39:00Z,1786,0
jcoleman/tomcat-redis-session-manager,https://github.com/jcoleman/tomcat-redis-session-manager,2011-08-04T19:25:11Z,1786,0
henrytao-me/smooth-app-bar-layout,https://github.com/henrytao-me/smooth-app-bar-layout,2015-09-27T08:25:23Z,1783,0
notnoop/java-apns,https://github.com/notnoop/java-apns,2009-11-14T00:52:39Z,1783,5
signalapp/libsignal-protocol-java,https://github.com/signalapp/libsignal-protocol-java,2014-12-08T23:57:36Z,1782,0
zzz40500/android-shapeLoadingView,https://github.com/zzz40500/android-shapeLoadingView,2015-04-06T04:56:31Z,1781,1
iiordanov/remote-desktop-clients,https://github.com/iiordanov/remote-desktop-clients,2012-02-26T19:22:07Z,1780,64
Q42/AndroidScrollingImageView,https://github.com/Q42/AndroidScrollingImageView,2015-08-04T14:31:14Z,1780,8
medyo/Fancybuttons,https://github.com/medyo/Fancybuttons,2014-07-08T00:00:48Z,1778,11
dmytrodanylyk/shadow-layout,https://github.com/dmytrodanylyk/shadow-layout,2015-03-09T19:48:01Z,1775,0
apache/drill,https://github.com/apache/drill,2012-09-05T07:00:26Z,1774,28
geometer/FBReaderJ,https://github.com/geometer/FBReaderJ,2010-09-29T18:35:28Z,1774,0
tdunning/t-digest,https://github.com/tdunning/t-digest,2013-11-19T00:07:15Z,1773,0
RichardWarburton/java-8-lambdas-exercises,https://github.com/RichardWarburton/java-8-lambdas-exercises,2014-02-09T23:40:54Z,1771,0
spring-projects/spring-session,https://github.com/spring-projects/spring-session,2014-06-20T21:16:58Z,1771,45
mikepenz/LollipopShowcase,https://github.com/mikepenz/LollipopShowcase,2014-10-22T19:57:16Z,1770,6
torodb/stampede,https://github.com/torodb/stampede,2014-10-23T17:04:21Z,1768,8
stephentuso/welcome-android,https://github.com/stephentuso/welcome-android,2015-12-05T04:34:06Z,1767,24
GlowstoneMC/Glowstone,https://github.com/GlowstoneMC/Glowstone,2015-04-05T22:30:55Z,1765,28
JoanZapata/base-adapter-helper,https://github.com/JoanZapata/base-adapter-helper,2013-04-05T11:35:13Z,1762,0
artem-zinnatullin/qualitymatters,https://github.com/artem-zinnatullin/qualitymatters,2015-11-22T03:42:39Z,1758,0
EsotericSoftware/kryonet,https://github.com/EsotericSoftware/kryonet,2013-11-06T13:25:34Z,1754,1
jdbi/jdbi,https://github.com/jdbi/jdbi,2009-06-17T16:36:36Z,1752,22
kilim/kilim,https://github.com/kilim/kilim,2010-04-09T12:02:18Z,1752,0
vaadin/framework,https://github.com/vaadin/framework,2012-10-19T10:41:30Z,1745,180
bucket4j/bucket4j,https://github.com/bucket4j/bucket4j,2014-10-12T14:19:18Z,1744,45
indy256/codelibrary,https://github.com/indy256/codelibrary,2011-03-17T20:38:29Z,1743,0
yrom/ScreenRecorder,https://github.com/yrom/ScreenRecorder,2014-11-26T15:35:43Z,1742,3
openhab/openhab-addons,https://github.com/openhab/openhab-addons,2014-05-13T19:41:58Z,1741,4
flavienlaurent/NotBoringActionBar,https://github.com/flavienlaurent/NotBoringActionBar,2013-11-21T12:01:28Z,1740,0
nayuki/Project-Euler-solutions,https://github.com/nayuki/Project-Euler-solutions,2011-06-12T22:36:02Z,1740,0
fyhertz/spydroid-ipcamera,https://github.com/fyhertz/spydroid-ipcamera,2013-01-25T04:48:30Z,1737,0
Haptic-Apps/Slide,https://github.com/Haptic-Apps/Slide,2015-10-01T23:21:26Z,1732,25
linkedin/dexmaker,https://github.com/linkedin/dexmaker,2014-12-17T07:22:19Z,1731,14
beefe/react-native-picker,https://github.com/beefe/react-native-picker,2015-12-13T18:11:28Z,1730,6
liuguangqiang/SwipeBack,https://github.com/liuguangqiang/SwipeBack,2014-06-19T06:15:36Z,1728,0
singwhatiwanna/android-art-res,https://github.com/singwhatiwanna/android-art-res,2015-07-24T03:17:48Z,1719,0
fabric8io/docker-maven-plugin,https://github.com/fabric8io/docker-maven-plugin,2014-03-26T06:10:05Z,1718,19
hongyangAndroid/AndroidChangeSkin,https://github.com/hongyangAndroid/AndroidChangeSkin,2015-11-02T10:33:14Z,1717,0
rallat/EffectiveAndroid,https://github.com/rallat/EffectiveAndroid,2015-08-05T04:12:23Z,1717,0
Cutta/GifView,https://github.com/Cutta/GifView,2015-12-26T21:44:51Z,1716,0
limpoxe/Android-Plugin-Framework,https://github.com/limpoxe/Android-Plugin-Framework,2015-05-04T06:48:47Z,1713,2
apache/tinkerpop,https://github.com/apache/tinkerpop,2015-02-07T08:00:05Z,1712,0
googleapis/google-cloud-java,https://github.com/googleapis/google-cloud-java,2014-11-04T17:57:16Z,1704,438
tangqi92/WaveLoadingView,https://github.com/tangqi92/WaveLoadingView,2015-12-15T07:58:57Z,1704,4
jberkel/sms-backup-plus,https://github.com/jberkel/sms-backup-plus,2010-01-05T13:49:00Z,1703,53
asciidocfx/AsciidocFX,https://github.com/asciidocfx/AsciidocFX,2014-05-18T17:49:13Z,1702,85
FreeTymeKiyan/LeetCode-Sol-Res,https://github.com/FreeTymeKiyan/LeetCode-Sol-Res,2015-01-11T16:29:55Z,1702,0
wasabeef/picasso-transformations,https://github.com/wasabeef/picasso-transformations,2015-01-13T07:43:23Z,1699,0
facebook/screenshot-tests-for-android,https://github.com/facebook/screenshot-tests-for-android,2015-08-31T18:36:02Z,1697,11
stagemonitor/stagemonitor,https://github.com/stagemonitor/stagemonitor,2013-08-02T15:09:16Z,1696,93
JakeWharton/ProcessPhoenix,https://github.com/JakeWharton/ProcessPhoenix,2015-07-08T05:39:28Z,1700,0
wszf/androrat,https://github.com/wszf/androrat,2014-02-15T06:38:38Z,1700,0
Snailclimb/JavaGuide,https://github.com/Snailclimb/JavaGuide,2018-05-07T13:27:00Z,131969,0
MisterBooo/LeetCodeAnimation,https://github.com/MisterBooo/LeetCodeAnimation,2018-12-06T08:01:22Z,72530,0
macrozheng/mall,https://github.com/macrozheng/mall,2018-04-04T01:11:44Z,64169,2
airbnb/lottie-android,https://github.com/airbnb/lottie-android,2016-10-06T22:42:42Z,33693,44
alibaba/arthas,https://github.com/alibaba/arthas,2018-08-29T17:15:57Z,31960,47
xkcoding/spring-boot-demo,https://github.com/xkcoding/spring-boot-demo,2017-11-10T06:27:29Z,28988,0
apolloconfig/apollo,https://github.com/apolloconfig/apollo,2016-03-04T10:24:23Z,27852,38
lenve/vhr,https://github.com/lenve/vhr,2018-01-04T08:57:51Z,25700,0
proxyee-down-org/proxyee-down,https://github.com/proxyee-down-org/proxyee-down,2017-10-25T10:07:27Z,25098,49
alibaba/Sentinel,https://github.com/alibaba/Sentinel,2018-04-04T06:37:33Z,20685,23
elunez/eladmin,https://github.com/elunez/eladmin,2018-12-14T08:54:24Z,19441,0
didi/DoKit,https://github.com/didi/DoKit,2018-08-14T10:32:07Z,19356,10
CarGuo/GSYVideoPlayer,https://github.com/CarGuo/GSYVideoPlayer,2016-11-13T12:34:31Z,18349,42
oracle/graal,https://github.com/oracle/graal,2016-01-14T17:11:35Z,18323,32
Anuken/Mindustry,https://github.com/Anuken/Mindustry,2017-04-30T01:24:29Z,17360,151
shuzheng/zheng,https://github.com/shuzheng/zheng,2016-10-04T10:07:06Z,16455,0
dyc87112/SpringBoot-Learning,https://github.com/dyc87112/SpringBoot-Learning,2016-08-21T03:39:06Z,15035,0
baomidou/mybatis-plus,https://github.com/baomidou/mybatis-plus,2016-08-18T10:06:53Z,14189,24
